"ID","Created Date","Updated Date","Owner","Song Title","Performer","Runtime","Location","Snippet(s) of relevant lyrics","Songwriter ","date written","genre","Keywords (type of worker, labor issues, etc)","Submitter Name","Submitter Email"
"f80b8c86-ff43-444b-8247-2499cd0f97da",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Chumbawamba","The Triumph Of General Ludd",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f88633e2-d670-4aa9-a62e-e6d3b9813dca",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Casey Jones the Union Scab","Mark Ross"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"f975913f-369a-44ca-ba82-f079e6aa56ce",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Eight Hour Song",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fa7ef902-f658-4dfb-952a-c787e84fad8c",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Work Song","Nina Simone","3:09:00","https://youtu.be/nwXwzDqN6mc",,,,,,,
"faea1f28-96bd-4a6c-a044-5abd93587a53",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Power To The People","John Lennon",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fbacd164-34d5-49f5-90ac-5e7271ad3746",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Gallo Song","Steve and Peter Jones",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fc592855-5ebe-4e77-bc42-36bba444b9e0",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Give Me That Textile Workers Union","Joe Glazer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fce2d456-5f27-486a-88e1-a0d038efad6d",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Rockin Solidarity","Joe Uehlein",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fd5f7617-061f-4b73-89b5-ead39caf23c3",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Ol`man river","Paul Robeson",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fd670289-5f11-476b-b78e-fdc7521527ba",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Big In The Body (All You Fascists Bound To Lose)","The Selecter","3:44:00","https://youtu.be/DlQWuSZjnZM",,,,,,,
"fd78e9ce-5f1f-40bb-8004-9ff5d93b3daa",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Woke Up This Morning","SongRise",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fe40e088-3b1e-48f1-b732-1cd67bc4d83a",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Freedom Ride","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fe7bc17d-cae8-4dc2-be8c-9a920e0c5b6a",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Woke Up This Morning","The Freedom Singers 1964",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fea76ff8-2e52-4078-a4f9-c3b9ca5332ed",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Workin Man","Hank Williams III",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"feb0829b-b084-45a2-a326-e5e872bc2220",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Should I Ever Be A Soldier","IWW Song Lyrics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fffb5a8f-2904-4f43-965b-816fcebfb428",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Don't Miss What's His Name at All","George Mann"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"fffde5d7-0ec7-41d8-8311-02354c88c091",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
